playerID,yearID,stint,teamID,lgID,G,AB,PA,R,H,X2B,X3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
tinkejo01,1903,1,CHN,NL,124,460,511,67,134,21,7,2,70,27,,37,,,1,13,,
wagneho01,1903,1,PIT,NL,129,512,571,97,182,30,19,5,101,46,,44,,,7,8,,
wallabo01,1903,1,SLA,AL,135,511,552,63,136,21,7,1,54,10,,28,,,4,9,,
williji01,1903,1,NYA,AL,132,502,554,60,134,30,12,3,82,9,,39,,,5,8,,
wolveha01,1903,1,PHI,NL,123,494,543,72,152,13,12,0,53,10,,18,,,8,23,,
abbated01,1904,1,BSN,NL,154,579,637,76,148,18,10,3,54,24,,40,,,5,13,,
anderjo01,1904,1,NYA,AL,143,558,598,62,155,27,12,3,82,20,,23,,,6,11,,
babbch01,1904,1,BRO,NL,151,521,595,49,138,18,3,0,53,34,,53,,,11,10,,
barreji01,1904,1,DET,AL,162,624,714,83,167,10,5,0,31,15,,79,,,3,8,,
bayha01,1904,1,CLE,AL,132,506,563,69,122,12,9,3,36,38,,43,,,5,9,,
beaumgi01,1904,1,PIT,NL,153,615,673,97,185,12,12,3,54,28,,34,,,1,23,,
becklja01,1904,1,SLN,NL,142,551,610,72,179,22,9,1,67,17,,35,,,9,15,,
bradlbi01,1904,1,CLE,AL,154,609,667,94,183,32,8,5,83,23,,26,,,5,27,,
brainda01,1904,1,SLN,NL,127,488,514,57,130,24,12,7,72,18,,17,,,0,9,,
branski01,1904,1,PIT,NL,139,520,564,47,116,17,9,0,60,11,,22,,,3,19,,
brownge01,1904,1,NY1,NL,150,596,661,99,169,16,5,4,39,24,,39,,,4,22,,
burkeje01,1904,1,SLA,AL,147,575,661,72,156,15,10,2,27,12,,78,,,5,3,,
callani01,1904,1,CHA,AL,132,482,555,66,126,23,2,0,54,29,,39,,,1,33,,
caseydo01,1904,1,CHN,NL,136,548,593,71,147,20,4,1,43,21,,18,,,7,20,,
cassijo02,1904,1,WS1,AL,152,581,616,63,140,12,19,1,33,17,,15,,,4,16,,
chancfr01,1904,1,CHN,NL,124,451,514,89,140,16,10,6,49,42,,36,,,16,11,,
colliji01,1904,1,BOS,AL,156,631,676,85,171,33,13,3,67,19,,27,,,5,13,,
conrowi01,1904,1,NYA,AL,140,489,556,58,119,18,12,1,52,30,,43,,,7,17,,
corcoto01,1904,1,CIN,NL,150,578,613,55,133,17,9,2,74,19,,19,,,2,14,,
crawfsa01,1904,1,DET,AL,150,562,617,49,143,22,16,2,73,20,,44,,,0,11,,
crossla01,1904,1,PHA,AL,155,607,639,73,176,31,10,1,71,10,,13,,,5,14,,
crossmo01,1904,1,PHA,AL,153,503,573,33,95,23,4,1,38,19,,46,,,7,17,,
dahlebi01,1904,1,NY1,NL,145,523,579,70,140,26,2,2,80,47,,44,,,1,11,,
davisge01,1904,1,CHA,AL,152,563,626,75,142,27,15,1,69,32,,43,,,5,15,,
delahji01,1904,1,BSN,NL,142,499,541,56,142,27,8,3,60,16,,27,,,9,6,,
devliar01,1904,1,NY1,NL,130,474,562,81,133,16,8,1,66,33,,62,,,6,20,,
dillopo01,1904,1,BRO,NL,135,511,561,60,132,18,6,0,31,13,,40,,,1,9,,
dolanco01,1904,1,CIN,NL,129,465,522,88,132,8,10,6,51,19,,39,,,2,16,,
elberki01,1904,1,NYA,AL,122,445,511,55,117,13,5,2,46,18,,37,,,13,16,,
eversjo01,1904,1,CHN,NL,152,532,587,49,141,14,7,0,47,26,,28,,,4,23,,
farrejo02,1904,1,SLN,NL,131,509,562,72,130,23,3,0,20,16,,46,,,2,5,,
ferriho01,1904,1,BOS,AL,156,563,602,50,120,23,10,3,63,7,,23,,,1,15,,
flickel01,1904,1,CLE,AL,150,579,659,97,177,31,17,6,56,38,,51,,,9,20,,
freembu01,1904,1,BOS,AL,157,597,652,64,167,20,19,7,84,7,,32,,,12,11,,
geierph01,1904,1,BSN,NL,149,580,647,70,141,17,2,1,27,18,,56,,,4,7,,
gilbebi02,1904,1,NY1,NL,146,478,557,57,121,13,3,1,54,33,,46,,,17,16,,
gleaski01,1904,1,PHI,NL,153,587,661,61,161,23,6,0,42,17,,37,,,2,35,,
greenda01,1904,1,CHA,AL,147,536,622,83,142,16,10,2,62,28,,63,,,9,14,,
hartsto01,1904,1,PHA,AL,147,534,624,79,135,17,12,2,25,19,,75,,,2,13,,
heidrem01,1904,1,SLA,AL,133,538,578,66,147,14,10,1,36,35,,16,,,0,24,,
huggimi01,1904,1,CIN,NL,140,491,596,96,129,12,7,2,30,13,,88,,,2,15,,
jonesfi01,1904,1,CHA,AL,149,547,641,72,133,14,5,3,42,25,,53,,,5,36,,
jonesto01,1904,1,SLA,AL,156,625,662,53,152,15,10,2,68,16,,15,,,8,14,,
keelewi01,1904,1,NYA,AL,143,543,612,78,186,14,8,2,40,21,,35,,,7,27,,
kellejo01,1904,1,CIN,NL,123,449,519,75,126,21,13,0,63,15,,49,,,6,15,,
lachaca01,1904,1,BOS,AL,157,573,626,55,130,19,5,1,47,7,,23,,,7,23,,
lajoi01,1904,1,CLE,AL,140,553,594,92,208,49,15,6,102,29,,27,,,8,6,,
leachto01,1904,1,PIT,NL,146,579,633,92,149,15,12,2,56,23,,45,,,5,4,,
lowebo01,1904,2,DET,AL,140,506,540,47,105,14,6,0,40,15,,17,,,2,15,,
lumleha01,1904,1,BRO,NL,150,577,633,79,161,23,18,9,78,30,,41,,,4,11,,
lushbi01,1904,1,CLE,AL,138,477,577,76,123,13,8,1,50,12,,72,,,3,25,,
mcganda01,1904,1,NY1,NL,141,517,593,81,148,22,6,6,71,42,,36,,,18,22,,
mcintma01,1904,1,DET,AL,152,578,654,74,146,11,10,2,46,11,,44,,,4,28,,
mertesa01,1904,1,NY1,NL,148,532,611,83,147,28,11,4,78,47,,54,,,3,22,,
murphda02,1904,1,PHA,AL,150,557,594,78,160,30,17,7,77,22,,22,,,5,10,,
odwelfr01,1904,1,CIN,NL,129,468,515,75,133,22,10,1,58,30,,26,,,8,13,,
paddedi01,1904,1,SLA,AL,132,453,520,42,108,19,4,0,36,23,,40,,,18,9,,
parenfr01,1904,1,BOS,AL,155,591,653,85,172,22,9,6,77,20,,28,,,6,28,,
pickeol01,1904,1,PHA,AL,124,455,518,56,103,10,3,0,30,17,,45,,,2,16,,
ritchcl01,1904,1,PIT,NL,156,544,623,79,143,22,12,0,51,12,,59,,,3,17,,
seyboso01,1904,1,PHA,AL,143,510,572,56,149,26,9,3,64,12,,42,,,4,16,,
seymocy01,1904,1,CIN,NL,131,531,570,71,166,26,13,5,58,11,,29,,,3,7,,
shannsp01,1904,1,SLN,NL,134,500,582,84,140,10,3,1,26,34,,50,,,3,29,,
sheckji01,1904,1,BRO,NL,143,507,583,70,121,23,6,1,46,21,,56,,,2,18,,
slaglji01,1904,1,CHN,NL,120,481,532,73,125,12,10,1,31,28,,41,,,3,7,,
smootho01,1904,1,SLN,NL,137,520,573,58,146,23,6,3,66,23,,37,,,2,14,,
stahlch01,1904,1,BOS,AL,157,587,681,83,170,27,19,3,67,11,,64,,,7,23,,
stahlja01,1904,1,WS1,AL,142,520,567,54,136,29,12,3,50,25,,21,,,15,11,,
tannele01,1904,1,CHA,AL,153,547,586,50,125,31,5,0,61,14,,20,,,3,16,,
tennefr02,1904,1,BSN,NL,147,533,621,76,144,17,9,1,37,17,,57,,,9,22,,
thomaro01,1904,1,PHI,NL,139,496,610,92,144,6,6,3,29,28,,102,,,5,7,,
tinkejo01,1904,1,CHN,NL,141,488,531,55,108,12,13,3,41,41,,29,,,2,12,,
titusjo01,1904,1,PHI,NL,146,504,565,60,148,25,5,4,55,15,,46,,,8,7,,
wagneho01,1904,1,PIT,NL,132,490,558,97,171,44,14,4,75,53,,59,,,4,5,,
wallabo01,1904,1,SLA,AL,139,541,593,57,149,29,4,2,69,20,,42,,,2,8,,
williji01,1904,1,NYA,AL,146,559,612,62,147,31,7,2,74,14,,38,,,4,11,,
abbated01,1905,1,BSN,NL,153,610,658,70,170,25,12,3,41,30,,35,,,8,5,,
barrysh01,1905,2,CIN,NL,125,494,556,90,160,11,12,1,56,16,,33,,,5,24,,
batchem01,1905,1,BRO,NL,145,568,603,64,143,20,11,5,49,21,,26,,,0,9,,
bayha01,1905,1,CLE,AL,144,552,623,90,166,18,10,0,22,36,,36,,,5,30,,
becklja01,1905,1,SLN,NL,134,514,558,48,147,20,10,1,57,12,,30,,,6,8,,
bradlbi01,1905,1,CLE,AL,146,541,604,63,145,34,6,0,51,22,,27,,,15,21,,
branski01,1905,1,PHI,NL,151,580,627,55,150,23,9,3,76,27,,27,,,2,18,,
brownge01,1905,1,NY1,NL,127,536,569,95,157,16,14,4,43,26,,20,,,2,11,,
burkeje01,1905,1,BOS,AL,148,573,654,78,147,12,13,4,47,13,,67,,,4,10,,
canneri01,1905,1,BSN,NL,154,567,630,52,140,14,4,0,36,17,,51,,,2,10,,
caseydo01,1905,1,CHN,NL,144,526,594,66,122,21,10,1,56,22,,41,,,6,21,,
cassijo02,1905,1,WS1,AL,151,576,626,67,124,16,4,1,43,23,,25,,,2,23,,
clarkfr01,1905,1,PIT,NL,141,525,604,95,157,18,15,2,51,24,,55,,,2,22,,
colliji01,1905,1,BOS,AL,131,508,558,66,140,26,5,4,65,18,,37,,,4,9,,
corcoto01,1905,1,CIN,NL,151,605,647,70,150,21,11,2,85,28,,23,,,1,18,,
coughbi01,1905,1,DET,AL,137,489,550,48,123,20,6,0,44,16,,34,,,7,20,,
courter01,1905,1,PHI,NL,155,601,681,77,165,14,7,2,77,17,,47,,,7,26,,
crawfsa01,1905,1,DET,AL,154,575,631,73,171,38,10,6,75,22,,50,,,3,3,,
crossla01,1905,1,PHA,AL,147,587,630,69,156,29,5,0,77,8,,26,,,2,15,,
dahlebi01,1905,1,NY1,NL,148,520,601,67,126,20,4,7,81,37,,62,,,12,7,,
davisge01,1905,1,CHA,AL,151,550,654,74,153,29,1,1,55,31,,60,,,4,40,,
davisha01,1905,1,PHA,AL,150,607,657,93,173,47,6,8,83,36,,43,,,2,5,,
delahji01,1905,1,BSN,NL,125,461,506,50,119,11,8,5,55,12,,28,,,10,7,,
devliar01,1905,1,NY1,NL,153,525,616,74,129,14,7,2,61,59,,66,,,13,12,,
dobbsjo01,1905,1,BRO,NL,123,460,507,59,117,21,4,2,36,15,,31,,,2,14,,
dohji02,1905,1,CHA,AL,149,533,608,71,153,22,4,1,76,32,,44,,,4,27,,
donlimi01,1905,1,NY1,NL,150,606,676,124,216,31,16,7,80,33,,56,,,2,12,,
doolami01,1905,1,PHI,NL,136,492,524,53,125,27,11,1,48,17,,24,,,2,6,,
ferriho01,1905,1,BOS,AL,142,523,558,51,115,24,16,6,59,11,,23,,,0,12,,
flickel01,1905,1,CLE,AL,132,500,573,72,154,29,18,4,64,35,,53,,,8,12,,
freembu01,1905,1,BOS,AL,130,455,515,59,109,20,8,3,49,8,,46,,,5,9,,
gleasha01,1905,1,SLA,AL,150,535,591,45,116,11,5,1,57,23,,34,,,4,18,,
gleaski01,1905,1,PHI,NL,155,608,699,95,150,17,7,1,50,16,,45,,,3,43,,
hartsto01,1905,1,PHA,AL,150,538,674,88,148,22,8,0,28,37,,121,,,1,14,,
hoffmda01,1905,1,PHA,AL,120,459,511,66,120,10,10,1,35,46,,33,,,1,18,,
huggimi01,1905,1,CIN,NL,149,564,683,117,154,11,8,1,38,27,,103,,,7,9,,
jonesch03,1905,1,WS1,AL,142,544,588,68,113,18,4,2,41,24,,31,,,3,10,,
jonesfi01,1905,1,CHA,AL,153,568,661,91,139,17,12,2,38,20,,73,,,4,16,,
jonesto01,1905,1,SLA,AL,135,504,561,44,122,16,2,0,48,5,,30,,,4,23,,
keelewi01,1905,1,NYA,AL,149,560,650,81,169,14,4,4,38,19,,43,,,5,42,,
koehlbe01,1905,1,SLA,AL,142,536,585,55,127,14,6,2,47,22,,32,,,4,13,,
leachto01,1905,1,PIT,NL,131,499,554,71,128,10,14,2,53,17,,37,,,1,17,,
lumleha01,1905,1,BRO,NL,130,505,557,50,148,19,10,7,47,22,,36,,,0,16,,
mageesh01,1905,1,PHI,NL,155,603,669,100,180,24,17,5,98,48,,44,,,8,14,,
malonbi01,1905,1,CHN,NL,145,558,627,78,145,17,14,2,56,59,,43,,,11,15,,
mcganda01,1905,1,NY1,NL,136,491,584,88,147,23,14,5,75,22,,55,,,19,19,,
mcintma01,1905,1,DET,AL,131,495,551,59,130,21,5,0,30,9,,48,,,2,6,,
mertesa01,1905,1,NY1,NL,150,551,627,81,154,27,17,5,108,52,,56,,,5,15,,
murphda02,1905,1,PHA,AL,151,537,608,71,149,34,4,6,71,23,,42,,,8,21,,
odwelfr01,1905,1,CIN,NL,130,468,521,79,113,10,9,9,65,21,,26,,,8,19,,
olearch01,1905,1,DET,AL,148,512,573,47,109,13,1,0,33,13,,29,,,3,29,,
parenfr01,1905,1,BOS,AL,153,602,690,55,141,16,5,0,33,25,,47,,,6,35,,
raymefr01,1905,1,BSN,NL,137,498,522,26,105,14,2,0,31,15,,8,,,6,10,,
ritchcl01,1905,1,PIT,NL,153,533,596,54,136,29,6,0,52,12,,51,,,3,9,,
schaege01,1905,1,DET,AL,153,554,629,64,135,17,9,2,47,19,,45,,,1,29,,
schulfr01,1905,1,CHN,NL,123,493,549,67,135,15,14,1,47,16,,32,,,6,18,,
seyboso01,1905,1,PHA,AL,133,492,559,64,135,37,4,6,59,5,,42,,,8,17,,
seymocy01,1905,1,CIN,NL,149,581,643,95,219,40,21,8,121,21,,51,,,2,9,,
shannsp01,1905,1,SLN,NL,140,544,612,73,146,16,3,0,41,27,,47,,,0,21,,
sheckji01,1905,1,BRO,NL,130,480,563,58,140,20,11,3,41,23,,61,,,7,15,,
slaglji01,1905,1,CHN,NL,155,568,681,96,153,19,4,0,37,27,,97,,,3,13,,
smootho01,1905,1,SLN,NL,139,534,587,73,166,21,16,4,58,21,,33,,,7,13,,
stahlch01,1905,1,BOS,AL,134,500,568,61,129,17,4,0,47,18,,50,,,5,13,,
stahlja01,1905,1,WS1,AL,141,501,560,66,125,22,12,5,66,41,,28,,,17,14,,
stonege01,1905,1,SLA,AL,155,635,694,78,189,25,13,7,52,27,,44,,,5,10,,
tannele01,1905,1,CHA,AL,142,480,549,38,96,17,2,0,39,8,,45,,,4,20,,
tennefr02,1905,1,BSN,NL,149,549,632,84,158,18,3,0,28,17,,67,,,3,13,,
thomaro01,1905,1,PHI,NL,147,562,675,118,178,11,6,0,31,23,,93,,,4,16,,
tinkejo01,1905,1,CHN,NL,149,547,611,70,135,18,8,2,66,31,,34,,,1,29,,
titusjo01,1905,1,PHI,NL,147,548,635,99,169,36,14,2,89,11,,69,,,12,6,,
turnete01,1905,1,CLE,AL,155,586,621,49,155,16,14,4,72,17,,14,,,6,15,,
wagneho01,1905,1,PIT,NL,147,548,616,114,199,32,14,6,101,57,,54,,,7,7,,
wallabo01,1905,1,SLA,AL,156,587,641,67,159,25,9,1,59,13,,45,,,1,8,,
williji01,1905,1,NYA,AL,129,470,533,54,107,20,8,6,62,14,,50,,,3,10,,
wolveha01,1905,1,BSN,NL,122,463,505,38,104,15,7,2,55,10,,23,,,10,9,,
anderjo01,1906,1,WS1,AL,151,583,607,62,158,25,4,3,70,39,,19,,,2,3,,
batesjo02,1906,1,BSN,NL,140,504,559,52,127,21,5,6,54,9,,36,,,10,9,,
bennepu01,1906,1,SLN,NL,153,595,680,66,156,16,7,1,34,20,,56,,,8,21,,
brainda01,1906,1,BSN,NL,139,525,574,43,131,19,5,5,45,11,,29,,,3,17,,
branski01,1906,1,PHI,NL,140,524,556,47,144,28,5,1,60,12,,16,,,3,13,,
bresnro01,1906,1,NY1,NL,124,405,506,69,114,22,4,0,43,25,,81,,,15,5,,
bridwal01,1906,1,BSN,NL,120,459,518,41,104,9,1,0,22,6,,44,,,2,13,,
brownge01,1906,1,NY1,NL,122,477,529,61,126,10,4,0,38,32,,27,,,0,25,,
caseydo01,1906,1,BRO,NL,149,571,648,71,133,17,8,0,34,22,,52,,,8,17,,
chancfr01,1906,1,CHN,NL,136,474,574,103,151,24,10,3,71,57,,70,,,12,18,,
chaseha01,1906,1,NYA,AL,151,597,637,84,193,23,10,0,76,28,,13,,,3,24,,
conrowi01,1906,1,NYA,AL,148,567,632,67,139,17,10,4,54,32,,47,,,0,18,,
coughbi01,1906,1,DET,AL,147,498,575,54,117,15,5,2,60,31,,36,,,5,36,,
crawfsa01,1906,1,DET,AL,145,563,610,65,166,25,16,2,72,24,,38,,,1,8,,
crossla01,1906,1,WS1,AL,130,494,538,55,130,14,6,1,46,19,,28,,,0,16,,
crossmo01,1906,1,PHA,AL,134,445,525,32,89,23,3,1,40,22,,50,,,7,23,,
dahlebi01,1906,1,NY1,NL,143,471,565,63,113,18,3,1,49,16,,76,,,10,8,,
davisge01,1906,1,CHA,AL,133,484,541,63,134,26,6,0,80,27,,41,,,4,12,,
davisha01,1906,1,PHA,AL,145,551,614,94,161,42,7,12,96,23,,49,,,5,9,,
devliar01,1906,1,NY1,NL,148,498,591,76,149,23,8,2,65,54,,74,,,6,13,,
dolanco01,1906,1,BSN,NL,152,549,619,54,136,20,4,0,39,17,,55,,,2,13,,
dohji02,1906,1,CHA,AL,154,556,643,70,143,17,7,1,57,36,,48,,,3,36,,
doolami01,1906,1,PHI,NL,154,535,586,41,123,19,7,1,55,16,,27,,,2,22,,
eversjo01,1906,1,CHN,NL,154,533,595,65,136,17,6,1,51,49,,36,,,2,24,,
ferriho01,1906,1,BOS,AL,130,495,518,47,121,25,13,2,44,8,,10,,,2,11,,
flickel01,1906,1,CLE,AL,157,624,700,98,194,34,22,1,62,39,,54,,,7,15,,
ganlebo01,1906,1,PIT,NL,137,511,589,63,132,7,6,0,31,19,,41,,,2,35,,
gleaski01,1906,1,PHI,NL,135,494,562,47,112,17,2,0,34,17,,36,,,1,31,,
hahned01,1906,2,CHA,AL,130,484,576,80,110,7,5,0,27,19,,69,,,9,14,,
hartsto01,1906,1,PHA,AL,144,533,632,96,136,21,9,1,30,31,,88,,,2,9,,
hemphch01,1906,1,SLA,AL,154,585,646,90,169,19,12,4,62,33,,43,,,0,18,,
howarde01,1906,1,BSN,NL,147,545,591,46,142,19,8,1,54,17,,26,,,10,10,,
huggimi01,1906,1,CIN,NL,146,545,640,81,159,11,7,0,26,41,,71,,,3,21,,
isbelfr01,1906,1,CHA,AL,143,549,617,71,153,18,11,0,57,37,,30,,,7,31,,
jonesch03,1906,1,WS1,AL,131,497,546,56,120,11,11,3,42,34,,24,,,5,20,,
jonesfi01,1906,1,CHA,AL,144,496,614,77,114,22,4,2,34,26,,83,,,5,30,,
jonesto01,1906,1,SLA,AL,144,539,608,51,136,22,6,0,30,27,,24,,,5,40,,
jordati01,1906,1,BRO,NL,129,450,522,67,118,20,8,12,78,16,,59,,,3,10,,
keelewi01,1906,1,NYA,AL,152,592,672,96,180,8,3,2,33,23,,40,,,5,35,,
kellejo01,1906,1,CIN,NL,129,465,540,43,106,19,11,1,53,9,,44,,,4,27,,
lajoi01,1906,1,CLE,AL,152,602,655,88,214,48,9,0,91,20,,30,,,6,17,,
leachto01,1906,1,PIT,NL,133,476,526,66,136,10,7,1,39,21,,33,,,1,16,,
lewisph01,1906,1,BRO,NL,136,452,513,40,110,8,4,0,37,14,,43,,,0,18,,
lindsch01,1906,1,DET,AL,141,499,572,59,112,16,2,0,33,18,,45,,,3,25,,
lumleha01,1906,1,BRO,NL,133,484,554,72,157,23,12,9,61,35,,48,,,1,21,,
mageesh01,1906,1,PHI,NL,154,563,630,77,159,36,8,6,67,55,,52,,,5,10,,
malonbi01,1906,1,BRO,NL,151,566,635,71,125,15,7,0,32,38,,49,,,3,17,,
mcganda01,1906,1,NY1,NL,134,451,545,62,107,14,8,0,37,30,,60,,,13,21,,
mcintma01,1906,1,DET,AL,133,493,559,63,128,19,11,0,39,29,,56,,,2,8,,
nealoji01,1906,1,PIT,NL,154,556,636,82,142,21,12,3,83,15,,53,,,6,21,,
nilesha01,1906,1,SLA,AL,142,541,608,71,124,14,4,2,31,30,,46,,,6,15,,
obriepe02,1906,1,SLA,AL,151,524,586,44,122,9,4,2,57,25,,42,,,3,17,,
parenfr01,1906,1,BOS,AL,149,600,653,67,141,14,10,1,49,16,,31,,,4,18,,
ritchcl01,1906,1,PIT,NL,152,484,586,46,130,21,5,1,62,6,,68,,,9,25,,
schlala01,1906,1,WS1,AL,123,426,511,60,105,13,8,2,30,29,,50,,,14,21,,
schulfr01,1906,1,CHN,NL,146,563,630,77,158,18,13,7,60,25,,31,,,5,31,,
sheckji01,1906,1,CHN,NL,149,549,662,90,144,27,10,1,45,30,,67,,,6,40,,
slaglji01,1906,1,CHN,NL,127,498,571,71,119,8,6,0,33,25,,63,,,0,10,,
stahlch01,1906,1,BOS,AL,155,595,667,63,170,24,6,4,51,13,,47,,,8,17,,
stahlja01,1906,1,WS1,AL,137,482,526,38,107,9,8,0,51,30,,21,,,8,15,,
steinha01,1906,1,CHN,NL,151,539,625,81,176,27,10,3,83,29,,47,,,14,25,,
stonege01,1906,1,SLA,AL,154,581,658,91,208,25,20,6,71,35,,52,,,7,18,,
tennefr02,1906,1,BSN,NL,143,544,624,61,154,12,8,1,28,17,,58,,,5,17,,
thomaro01,1906,1,PHI,NL,142,493,620,81,125,10,7,0,16,22,,107,,,6,14,,
tinkejo01,1906,1,CHN,NL,148,523,603,75,122,18,4,1,64,30,,43,,,1,36,,
titusjo01,1906,1,PHI,NL,145,484,587,67,129,22,5,1,57,12,,78,,,9,16,,
turnete01,1906,1,CLE,AL,147,584,643,85,170,27,7,2,62,27,,35,,,6,18,,
wagneho01,1906,1,PIT,NL,142,516,590,103,175,38,9,2,71,53,,58,,,10,6,,
wallabo01,1906,1,SLA,AL,139,476,551,64,123,21,7,2,67,24,,58,,,4,13,,
williji01,1906,1,NYA,AL,139,501,571,62,139,25,7,3,77,8,,44,,,5,21,,
abbated01,1907,1,PIT,NL,147,496,591,63,130,14,7,2,82,35,,65,,,8,22,,
alperwh01,1907,1,BRO,NL,141,558,591,44,130,23,16,2,39,5,,13,,,12,8,,
altizda01,1907,1,WS1,AL,147,540,600,60,145,15,5,2,42,38,,34,,,6,20,,
andergo01,1907,1,PIT,NL,127,413,510,73,85,3,1,1,12,27,,80,,,6,11,,
batesjo02,1907,1,BSN,NL,126,447,504,52,116,18,12,2,49,11,,39,,,7,11,,
beaumgi01,1907,1,BSN,NL,150,580,632,67,187,19,14,4,62,25,,37,,,3,12,,
birmijo01,1907,1,CLE,AL,137,476,503,55,112,10,9,1,33,23,,16,,,3,8,,
bradlbi01,1907,1,CLE,AL,139,498,588,48,111,20,1,0,34,20,,35,,,9,46,,
brainda01,1907,1,BSN,NL,133,509,552,60,142,24,9,10,56,10,,29,,,5,9,,
bridwal01,1907,1,BSN,NL,140,509,586,49,111,8,2,0,26,17,,61,,,6,10,,
brownge01,1907,1,NY1,NL,127,458,514,54,119,11,10,5,37,15,,31,,,1,24,,
byrnebo01,1907,1,SLN,NL,149,559,624,55,143,11,5,0,29,21,,35,,,6,24,,
caseydo01,1907,1,BRO,NL,141,527,596,55,122,19,3,0,19,16,,34,,,3,32,,
chaseha01,1907,1,NYA,AL,125,498,528,72,143,23,3,2,68,32,,19,,,1,10,,
clarkfr01,1907,1,PIT,NL,148,501,593,97,145,18,13,2,59,37,,68,,,8,16,,
cobbty01,1907,1,DET,AL,150,605,646,97,212,28,14,5,119,49,,24,,,5,12,,
congabu01,1907,2,BOS,AL,124,496,532,44,142,11,8,2,47,13,,20,,,3,13,,
conrowi01,1907,1,NYA,AL,140,530,572,58,124,12,11,3,51,41,,30,,,3,9,,
coughbi01,1907,1,DET,AL,134,519,585,80,126,10,2,0,46,15,,35,,,8,23,,
courter01,1907,1,PHI,NL,130,440,508,42,107,17,4,2,43,6,,55,,,6,7,,
crawfsa01,1907,1,DET,AL,144,582,632,102,188,34,17,4,81,18,,37,,,2,11,,
dahlebi01,1907,1,NY1,NL,143,464,529,40,96,20,1,0,34,11,,51,,,4,10,,
davisge01,1907,1,CHA,AL,132,466,534,59,111,16,2,1,52,15,,47,,,4,17,,
davisha01,1907,1,PHA,AL,149,582,638,84,155,35,8,8,87,20,,42,,,2,12,,
devliar01,1907,1,NY1,NL,143,491,605,61,136,16,2,1,54,38,,63,,,15,36,,
dohji02,1907,1,CHA,AL,157,609,655,75,158,16,4,0,68,27,,28,,,3,15,,
doolami01,1907,1,PHI,NL,145,509,544,33,104,19,7,1,47,18,,25,,,1,9,,
doughpa01,1907,1,CHA,AL,148,533,591,69,144,17,2,1,59,33,,36,,,5,17,,
elberki01,1907,1,NYA,AL,120,447,505,61,121,17,6,0,51,22,,36,,,13,9,,
eversjo01,1907,1,CHN,NL,151,508,565,66,127,18,4,2,51,46,,38,,,5,14,,
ferriho01,1907,1,BOS,AL,150,561,583,41,135,25,2,4,60,11,,10,,,0,12,,
flickel01,1907,1,CLE,AL,147,549,637,80,166,15,18,3,58,41,,64,,,11,13,,
ganlebo01,1907,1,WS1,AL,154,605,688,73,167,10,5,1,35,40,,54,,,2,27,,
ganzejo01,1907,1,CIN,NL,145,531,575,61,135,20,16,2,64,9,,29,,,3,12,,
hahned01,1907,1,CHA,AL,156,592,698,87,151,9,7,0,45,17,,84,,,12,10,,
hartsto01,1907,1,PHA,AL,143,507,624,93,142,23,6,3,29,20,,106,,,0,11,,
hemphch01,1907,1,SLA,AL,153,603,675,66,156,20,9,0,38,14,,51,,,2,19,,
hinchbi01,1907,1,CLE,AL,152,514,592,62,117,19,9,1,50,15,,47,,,15,16,,
hoffmda01,1907,1,NYA,AL,136,517,583,81,131,10,3,5,46,30,,42,,,13,11,,
hofmaso01,1907,1,CHN,NL,134,470,536,67,126,11,3,1,36,29,,41,,,1,24,,
hollyed01,1907,1,SLN,NL,150,545,605,55,125,18,3,1,40,16,,36,,,5,19,,
huggimi01,1907,1,CIN,NL,156,561,672,64,139,12,4,1,31,28,,83,,,1,27,,
isbelfr01,1907,1,CHA,AL,125,486,536,60,118,19,7,0,41,22,,22,,,4,24,,
jonesda01,1907,1,DET,AL,126,491,566,101,134,10,6,0,27,30,,60,,,4,11,,
jonesfi01,1907,1,CHA,AL,154,559,665,72,146,18,1,0,47,17,,67,,,5,34,,
jonesto01,1907,1,SLA,AL,155,549,618,53,137,17,3,0,34,24,,34,,,4,31,,
jordati01,1907,1,BRO,NL,147,485,575,43,133,15,8,4,53,10,,74,,,1,15,,
kbeot01,1907,1,PHI,NL,129,444,541,67,113,16,9,1,34,18,,52,,,5,40,,
lajoi01,1907,1,CLE,AL,137,509,558,53,152,30,6,2,63,24,,30,,,6,13,,
laporfr01,1907,1,NYA,AL,130,470,511,56,127,20,11,0,48,10,,27,,,5,9,,
leachto01,1907,1,PIT,NL,149,547,617,102,166,19,12,4,43,43,,40,,,1,29,,
lewisph01,1907,1,BRO,NL,136,475,519,52,118,11,1,0,30,16,,23,,,2,19,,
loberha01,1907,1,CIN,NL,148,537,605,61,132,9,12,1,41,30,,37,,,4,27,,
lumleha01,1907,1,BRO,NL,127,454,506,47,121,23,11,9,66,18,,31,,,2,19,,
mageesh01,1907,1,PHI,NL,140,503,568,75,165,28,12,4,85,46,,53,,,4,8,,
malonbi01,1907,1,BRO,NL,144,502,568,51,115,7,10,0,32,25,,31,,,10,25,,
mitchmi01,1907,1,CIN,NL,148,558,613,64,163,17,12,3,47,17,,37,,,3,15,,
mowremi01,1907,1,CIN,NL,138,448,506,43,113,16,6,1,44,10,,35,,,1,22,,
murphda02,1907,1,PHA,AL,124,469,514,51,127,23,3,2,57,11,,30,,,2,13,,
